username,nome_completo,verificado,url_foto_perfil,status_relacao,bio,n_publicacoes,n_seguidores,n_seguindo,link_externo,verificado,status_conta,foto_perfil,categoria,nome_completo,conta_comercial,destaque_stories,posts_recentes,engajamento_medio
elainesantanaa_,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/471793232_380523438451955_1752751909516024365_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QGb78Vsg91O4BreQU7M9-m-PpQFYbBoAFLQMPaK2CtW0l_jhqN-PRA_AdWfIDPLnlpGJRS7Nhq1pGzcEePyDN07&_nc_ohc=3BeCvLMnCiMQ7kNvwESr47i&_nc_gid=EEfVI7KPO6oOTglgQnb2BA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTVi50PhmqmOFNmVSVnMbLh6zAEz5_opwgvyia0baqEPw&oe=68927F2E&_nc_sid=6ff7c8,Seguir,17 posts 17 273 273 3.173 3.173 elainesantanaa_,0,0,0,https://www.threads.com/@elainesantanaa_?xmt=AQF0fCmP37V9rlKsiQJu3gRr-S1AQ3y9HWDgf9iJ7KKfk0Y,False,Pública,0,,,False,0,0,0
nata.siqueira.79,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/515264685_18272281411262883_6031916033437730528_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QGb78Vsg91O4BreQU7M9-m-PpQFYbBoAFLQMPaK2CtW0l_jhqN-PRA_AdWfIDPLnlpGJRS7Nhq1pGzcEePyDN07&_nc_ohc=pZbvDArL3TgQ7kNvwGAvAt1&_nc_gid=EEfVI7KPO6oOTglgQnb2BA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRfmvdk3PF6g5VC7yQMeTyUGV9felP2srDlLEOAcpPI5g&oe=68926A44&_nc_sid=6ff7c8,Seguir,"nata.siqueira.79 Natã Siqueira 45 posts 45 216 216 601 601 Cristo vive em mim✝️🙌🛐💪 Biólogo/Prof. 🌿🌎🐼🐥🐝🦠 Esporte e natureza é de Deus🌄🌊🏊🚵🤸⚽ Amigos, família, e sabedoria... mais Cristo vive em mim✝️🙌🛐💪 Biólogo/Prof. 🌿🌎🐼🐥🐝🦠 Esporte e natureza é de Deus🌄🌊🏊🚵🤸⚽ Amigos, família, e sabedoria ... mais mais",0,0,0,,False,Pública,0,,,False,0,0,0
angelicat1239x,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/485929775_651575567522732_5985510595801402587_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QGb78Vsg91O4BreQU7M9-m-PpQFYbBoAFLQMPaK2CtW0l_jhqN-PRA_AdWfIDPLnlpGJRS7Nhq1pGzcEePyDN07&_nc_ohc=BhRpQnZrGLcQ7kNvwFIZwtu&_nc_gid=EEfVI7KPO6oOTglgQnb2BA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSICVJxA7aFMNIFyOWDQG6UbeO4G_NoHNI576MQWT5fWw&oe=68927887&_nc_sid=6ff7c8,Seguir,"angelicat1239x Angelicat Ftf 152 posts 152 10,2 mil 10,2 mil 4.966 4.966 Criador(a) de conteúdo digital ⏬SOMENTE ESSE PERFIL É OFICIAL⏬ NAO SOMOS MAIS LOJINHA DE FLEE PERFIL SOCIAL DE ANGELICAT1239X youtube.com/@Angelicat1239?si=oiCnubb-DZwCvWkt EU MESMA!",0,0,0,https://www.threads.com/@angelicat1239x?xmt=AQF021rg5weS3VadQ7fwbrNTprA2iPzgguteg__hf5RRYVA,False,Pública,0,,,False,0,0,0
desousasilvataisa,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/472655079_988625633119468_7802572164117684148_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QGb78Vsg91O4BreQU7M9-m-PpQFYbBoAFLQMPaK2CtW0l_jhqN-PRA_AdWfIDPLnlpGJRS7Nhq1pGzcEePyDN07&_nc_ohc=Vbi-WA9WbBMQ7kNvwG1D0FJ&_nc_gid=EEfVI7KPO6oOTglgQnb2BA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQ-W5aRyo6EcTH44R9vfIipvycZFPqVB8lrbO6UQCWLnQ&oe=6892883C&_nc_sid=6ff7c8,Seguir,desousasilvataisa Sabores da Vida 69 posts 69 206 206 2.339 2.339,0,0,0,https://www.threads.com/@desousasilvataisa?xmt=AQF030T3-LAiCvG_XQDi3M1NiXmZMedKv-UrCQf0iBeZu8o,False,Pública,0,,,False,0,0,0
khaio28,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/471493320_451416027953564_327920931032267412_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDIyLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QEGZ1o4gwDJPIYMHY6rbVne1ROMAWb2BQIr9qHM78eztVLzXhtT72-EkVEPFiBcEReUl-snuzAYjlHJAxb7n4r8&_nc_ohc=KwH6WSw2HFYQ7kNvwGpBnRT&_nc_gid=Vdtxn9HgQquMBEzcwoPMmw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQX8NXlAfXfRFl86oED87CdxUyFhAWAdElkgqZxOzUfzw&oe=68927A71&_nc_sid=6ff7c8,Seguir,khaio28 Khaio Ferraz Pereira 37 posts 37 596 596 930 930 www.tiktok.com/@khaio_28?_t=8s1Jn9L4uUI&_r=1 NK Meu trabalho Amores❤ love me Khaio aleatório 🫱🏾‍🫲🏾 Letras minhas🧠 Natureza memóriagustativa 💭,0,0,0,https://www.threads.com/@khaio28?xmt=AQF0MKhYzyc61DabC2AAUOh7DDSybO_XWKS3UdmfqNMIpmY,False,Pública,0,,,False,0,0,0
wis_sandra,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/491467642_18390350500114048_7153364138116846672_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QEGZ1o4gwDJPIYMHY6rbVne1ROMAWb2BQIr9qHM78eztVLzXhtT72-EkVEPFiBcEReUl-snuzAYjlHJAxb7n4r8&_nc_ohc=spsHN4qAqO8Q7kNvwEcpeaw&_nc_gid=Vdtxn9HgQquMBEzcwoPMmw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSHDYevLYS1or8q8N_fSQUz3H-SknnSsw0np4oXF8nBxQ&oe=68926FC0&_nc_sid=6ff7c8,Seguir,wis_sandra Wisllayne Sandra 116 posts 116 2.450 2.450 6.891 6.891 💒 Católica Apostólica Romana 🌾🐄🐎 @_blogalejandro_ 💙😇# 2026 🙏🏼 2025 ❤️‍🩹 Alejandro♡ 🐴❤️ ♡ 🐴💄 Destaques 🌾 👩🏾‍❤️‍💋‍👨🏽 😊 🍻 Alejandro💙 2024 🔥 🤳,2026,2025,,https://www.threads.com/@wis_sandra?xmt=AQF02MexqHJ0BNxyGyeSzTWyW6uoij8LCPnzszc7Ya8TcRc,False,Pública,0,,,False,0,0,0
jessicacavalierifernanda,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/475585733_1181814693285761_1331987007084490099_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjEuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QGb78Vsg91O4BreQU7M9-m-PpQFYbBoAFLQMPaK2CtW0l_jhqN-PRA_AdWfIDPLnlpGJRS7Nhq1pGzcEePyDN07&_nc_ohc=y1scfTtYkBcQ7kNvwF75g9M&_nc_gid=EEfVI7KPO6oOTglgQnb2BA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSA-a_wxoFcTIwNMHnKR98LumVCPnqmcxEYN0nAb7DPRg&oe=68928BD5&_nc_sid=6ff7c8,Seguir,,0,0,0,,False,Erro de carregamento,0,,,False,0,0,0
_yasminee_abdul21,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/369626240_1571075096755871_6913555046373964637_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QGb78Vsg91O4BreQU7M9-m-PpQFYbBoAFLQMPaK2CtW0l_jhqN-PRA_AdWfIDPLnlpGJRS7Nhq1pGzcEePyDN07&_nc_ohc=DTWjDgWI6mUQ7kNvwGcAE-8&_nc_gid=EEfVI7KPO6oOTglgQnb2BA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRx7Ok-Hih-MDfFgKcUC3qR9bm6_2rFulHs2irXNh6rLQ&oe=6892916C&_nc_sid=6ff7c8,Seguir,_yasminee_abdul21 _yasminee_Abdul21 5 posts 5 130 130 2.111 2.111 Não pretendo ser mais do que ninguém; minha luta é para descobrir o melhor de mim! ...❤️🎥,0,0,0,https://www.threads.com/@_yasminee_abdul21?xmt=AQF0MGxNgmiZ0iuZPqkoZ5XUViRlAZNrPk6HW_SjdlZ2db0,False,Pública,0,,,False,0,0,0
selma.o.azevedo,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/466408689_949803480537044_3554036125168222667_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40NzkuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QGb78Vsg91O4BreQU7M9-m-PpQFYbBoAFLQMPaK2CtW0l_jhqN-PRA_AdWfIDPLnlpGJRS7Nhq1pGzcEePyDN07&_nc_ohc=EL9FuODVvQsQ7kNvwEzQq2M&_nc_gid=EEfVI7KPO6oOTglgQnb2BA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSwFw70hwbv-TlS_r33BtT3kt2o5vgKo4_DguGzcyBlbw&oe=68926D13&_nc_sid=6ff7c8,Seguir,selma.o.azevedo Selma De Fátima De Oliveira Azevedo 36 posts 36 181 181 446 446,0,0,0,https://www.threads.com/@selma.o.azevedo?xmt=AQF0OoP4A_XwbZdQ2NHqa1bb1IVvpKo2sxrFdqpwu7Pvdko,False,Pública,0,,,False,0,0,0
francaplussize,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/418421644_776852274253822_4035650160131190894_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QEYQDUva9ufoGlF9KapaQssdjlPgQsPM-gnsnzvbM1LoT8lg316hmVK5rd-9LbqpJdzL8RKGP0jmmAhcIGLMqgG&_nc_ohc=bVxwfzICij8Q7kNvwGjo1b4&_nc_gid=rzLM0vLjs-rbUHB3sPCKBw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTi7wJ2d3psTKsMr03MBfM_cs-UghS06feU_bourOMa5g&oe=68926070&_nc_sid=6ff7c8,Seguir,francaplussize Deny França 49 posts 49 694 694 574 574 📍 Vitória da conquista/ BA,0,0,0,,False,Pública,0,,,False,0,0,0
fabiana_almeidaah,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/518170894_17963267015941241_8719019340967621177_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QEGZ1o4gwDJPIYMHY6rbVne1ROMAWb2BQIr9qHM78eztVLzXhtT72-EkVEPFiBcEReUl-snuzAYjlHJAxb7n4r8&_nc_ohc=cm-sLVDKZQAQ7kNvwEvJJMJ&_nc_gid=Vdtxn9HgQquMBEzcwoPMmw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfS0H8-OtaTG9xLr4XfbufosmEu7uUqk0YHaYN-4__BaPw&oe=68927B6E&_nc_sid=6ff7c8,Seguir,fabiana_almeidaah Fah_sant.s 50 posts 50 649 649 3.931 3.931 Criador(a) de conteúdo digital 🤌🏻 Amor❤️ 🙇🏼‍♀️ ❤️‍🩹 Trabalho 💨⛈️😶‍🌫️ …💍 Cunhada 🥰 Round 6,,0,0,,False,Pública,0,,,False,0,0,0
ellenreluzente,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/446264756_1742081692992450_7388358785392359180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45MjIuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QEGZ1o4gwDJPIYMHY6rbVne1ROMAWb2BQIr9qHM78eztVLzXhtT72-EkVEPFiBcEReUl-snuzAYjlHJAxb7n4r8&_nc_ohc=wCuGP8EnynwQ7kNvwExSYzE&_nc_gid=Vdtxn9HgQquMBEzcwoPMmw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSydjXh8-UikVJZi1C2R8-E9amw-lQUBM2ugYnIYtlQMA&oe=689280C8&_nc_sid=6ff7c8,Seguir,ellenreluzente ellie 48 posts 48 689 689 990 990,0,0,0,https://www.threads.com/@ellenreluzente?xmt=AQF06z8IvRp74tnG_CfUo9kg-W9b2vXRhb5O049ljFGC6Ug,False,Pública,0,,,False,0,0,0
anatavares1_,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/505751480_18398442322117443_678372893747509421_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEGZ1o4gwDJPIYMHY6rbVne1ROMAWb2BQIr9qHM78eztVLzXhtT72-EkVEPFiBcEReUl-snuzAYjlHJAxb7n4r8&_nc_ohc=_OAukRulD-0Q7kNvwG73N3B&_nc_gid=Vdtxn9HgQquMBEzcwoPMmw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTfthKYc0Th1oeXfGddBrO6zpTj2lPfIm9VlUl6UxeO_g&oe=68928A4B&_nc_sid=6ff7c8,Seguir,anatavares1_ Ana Vitória 8 posts 8 350 350 307 307 Mato Grosso,0,0,0,,False,Pública,0,,,False,0,0,0
beatrizzsc16,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/450635961_1140876870539645_3144377036811698149_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QEGZ1o4gwDJPIYMHY6rbVne1ROMAWb2BQIr9qHM78eztVLzXhtT72-EkVEPFiBcEReUl-snuzAYjlHJAxb7n4r8&_nc_ohc=UgMmK8oCiPAQ7kNvwFcrXxl&_nc_gid=Vdtxn9HgQquMBEzcwoPMmw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfS63QbAzDyd46uum_BbXoaVRzg5NLHL28Mrb_nFWbTHEQ&oe=689265C1&_nc_sid=6ff7c8,Seguir,beatrizzsc16 Beatriz Sousa 6 posts 6 1.004 1.004 788 788,0,0,0,,False,Pública,0,,,False,0,0,0
tatty_moura2,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/522631875_18522358231003644_5379066807708752459_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QEGZ1o4gwDJPIYMHY6rbVne1ROMAWb2BQIr9qHM78eztVLzXhtT72-EkVEPFiBcEReUl-snuzAYjlHJAxb7n4r8&_nc_ohc=1OIsae4dUmMQ7kNvwFZLM-G&_nc_gid=Vdtxn9HgQquMBEzcwoPMmw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSoZNLRFvz5W_21e1WKDeA2L1C70Q7f9l2rdu0MCW8mwQ&oe=6892956C&_nc_sid=6ff7c8,Seguir,tatty_moura2 Tatyely Moura 🦋 30 posts 30 1.273 1.273 1.056 1.056 Tudo Vira Memória 🌻📸🐆🙇🏻‍♀️ @westt_silv💍,0,0,0,,False,Pública,0,,,False,0,0,0
taly_dos_santos,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/471854257_1105022487895269_9069813471900031459_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QEGZ1o4gwDJPIYMHY6rbVne1ROMAWb2BQIr9qHM78eztVLzXhtT72-EkVEPFiBcEReUl-snuzAYjlHJAxb7n4r8&_nc_ohc=uI_B7mVYj98Q7kNvwGZfVSY&_nc_gid=Vdtxn9HgQquMBEzcwoPMmw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfS77ZSgC5NWxlUcFyprfV8HjMcmzBWgL8GK0ihBN4ftpg&oe=68927262&_nc_sid=6ff7c8,Seguir,,0,0,0,,False,Erro de carregamento,0,,,False,0,0,0
diarlypereira,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/480726471_1650258206373630_3333614021862948477_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QEGZ1o4gwDJPIYMHY6rbVne1ROMAWb2BQIr9qHM78eztVLzXhtT72-EkVEPFiBcEReUl-snuzAYjlHJAxb7n4r8&_nc_ohc=Dyyo0Xi6qhoQ7kNvwHJb05f&_nc_gid=Vdtxn9HgQquMBEzcwoPMmw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQtVfBvZy-FRNj8xZogRNNiVRm72FQ9DM27Y0MuOt5CEA&oe=68928934&_nc_sid=6ff7c8,Seguir,diarlypereira Diarly Pereira Dos Santos 3 posts 3 446 446 507 507,0,0,0,https://www.threads.com/@diarlypereira?xmt=AQF0j7_NTdFL7HyMEdOrbmsYCe1P1XXNic0081stdV2uZlk,False,Pública,0,,,False,0,0,0
alexandra.paulistinhatintas,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/516241047_17939601423030124_6174527478974700644_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMjAuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QEGZ1o4gwDJPIYMHY6rbVne1ROMAWb2BQIr9qHM78eztVLzXhtT72-EkVEPFiBcEReUl-snuzAYjlHJAxb7n4r8&_nc_ohc=5ZvwLIuVqV4Q7kNvwFNgdYy&_nc_gid=Vdtxn9HgQquMBEzcwoPMmw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRcGZMssdFVYsRGGA_ZtBjqN-CaPmhmLxn9nGgr5CLzTQ&oe=68928BEA&_nc_sid=6ff7c8,Seguir,wa.me/5598984799393 alexandra.paulistinhatintas alexandra.paulistinhatintas Alexandra Sfalcin 156 posts 156 424 424 975 975 ... mais mais wa.me/5598984799393 Na UNIVERSIDADE Cores,,,0,https://www.threads.com/@alexandra.paulistinhatintas?xmt=AQF08y3bp-OsMB1ZPslkjtIm4-4hbpsqVjJWB71t9Rc2vCE,False,Pública,0,,,False,0,0,0
kialaiacosta,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/467154442_2919071504928721_7084510016104294679_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QEGZ1o4gwDJPIYMHY6rbVne1ROMAWb2BQIr9qHM78eztVLzXhtT72-EkVEPFiBcEReUl-snuzAYjlHJAxb7n4r8&_nc_ohc=QI-9qzpvDcsQ7kNvwFW6oz6&_nc_gid=Vdtxn9HgQquMBEzcwoPMmw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTNetu_GcT17H6NCWaBArGIFIhrh5m78FH39gCZEkODww&oe=68928C79&_nc_sid=6ff7c8,Seguir,kialaiacosta Ana da Costa 6 posts 6 356 356 1.753 1.753 Destaques my💋 sábado 🙏✝️ Aventura 😇 natureza 😍 primeiro Deus✝️ meu aniversário🥳,,,,https://www.threads.com/@kialaiacosta?xmt=AQF0Hn2bWWXSHSjQBflfLZZP1o76wDH7s4NEBBKNEw_nMUo,False,Pública,0,,,False,0,0,0
dudekaz_sx,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/521122893_17915484090116999_7809931201012335642_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEYQDUva9ufoGlF9KapaQssdjlPgQsPM-gnsnzvbM1LoT8lg316hmVK5rd-9LbqpJdzL8RKGP0jmmAhcIGLMqgG&_nc_ohc=Wje80LDNwncQ7kNvwGVzGOL&_nc_gid=rzLM0vLjs-rbUHB3sPCKBw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQXdGYVBQz9q1FMhY5AXdHJRmxGfjQ8WeRSSA4gEPPA9g&oe=6892786E&_nc_sid=6ff7c8,Seguir,"dudekaz_sx 𝕽amalho 5 posts 5 498 498 1.924 1.924 Ballet💗 ""Quem dança seus males espanta""",0,0,0,https://www.threads.com/@dudekaz_sx?xmt=AQF09Vr-YW3MAXnPR846QcpPF4sPuWLY5Y3eKsCVPpDa7iU,False,Pública,0,,,False,0,0,0
elloysasantosdasilvagmail,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/476789675_1721358168726846_7959142273463147_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QEYQDUva9ufoGlF9KapaQssdjlPgQsPM-gnsnzvbM1LoT8lg316hmVK5rd-9LbqpJdzL8RKGP0jmmAhcIGLMqgG&_nc_ohc=SbouaVyFJewQ7kNvwHouc1r&_nc_gid=rzLM0vLjs-rbUHB3sPCKBw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSrVjsouWqhtvtRkqS9ISGfb3cQdaS3F-jji-2o5-_1eg&oe=68927F3C&_nc_sid=6ff7c8,Seguir,elloysasantosdasilvagmail cris 1 post 1 281 281 1.949 1.949 R SOU SO DELE 💍💍💑💑,0,0,0,https://www.threads.com/@elloysasantosdasilvagmail?xmt=AQF0vbh9DMh0KswD2ModrX3uzGo1RPEj40wRjk6BXZUfPwE,False,Pública,0,,,False,0,0,0
meury.reis.3386,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/523057291_18042890954644332_337605346582837314_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QEYQDUva9ufoGlF9KapaQssdjlPgQsPM-gnsnzvbM1LoT8lg316hmVK5rd-9LbqpJdzL8RKGP0jmmAhcIGLMqgG&_nc_ohc=HFkOgQSY5FMQ7kNvwG_4IuR&_nc_gid=rzLM0vLjs-rbUHB3sPCKBw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQxJVKR2KIohvwHhR5tGNXHSNn6BkUKQjHK9HMdzWX6oA&oe=68929041&_nc_sid=6ff7c8,Seguir,"meury.reis.3386 Meury Reis 4 posts 4 157 157 1.581 1.581 A positividade no pensamento pode melhorar a sua vida,pois vai ajudar superar problemas e acima de tudo irá fazer você... mais A positividade no pensamento pode melhorar a sua vida,pois vai ajudar superar problemas e acima de tudo irá fazer você ... mais mais",0,0,0,https://www.threads.com/@meury.reis.3386?xmt=AQF0Qz65AuaMq4YGBItUrZTpn_WO0T0cUWn5wegA7W-K9jw,False,Pública,0,,,False,0,0,0
dasilvaivoneantonia,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/361890786_1316626409252452_852757225482466628_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTguYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHTvGiCtTyT7HDf2L6cVpXg-m7dvlma9jg3W1THU13kGu3xzUwpr00fPByRYl9L659p7Gb1lYpg39hqrbi-p6Q-&_nc_ohc=vlIEauB8CX0Q7kNvwHrHq2b&_nc_gid=H-BK3cdN47Hvv-BjCzEe9Q&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSYTjOUxN0wqolTTn3T3a-tL_6aacgTsuVur77mKyIUfA&oe=68926FEB&_nc_sid=6ff7c8,Seguir,dasilvaivoneantonia Ivone Antonia da Silva 22 posts 22 263 263 1.358 1.358 Destaques,,,0,https://www.threads.com/@dasilvaivoneantonia?xmt=AQF0QBcdoA533SDTl7M2LoOC43bNNDiK-zD5hCrgmXWvPH4,False,Pública,0,,,False,0,0,0
