username,nome_completo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes,classe
lucineia_nunes_da_silva_,lucineia_nunes_da_silva_,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
j_samara_5,j_samara_5,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
paivawilsilene,paivawilsilene,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
giovanicelia_,giovanicelia_,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
luizribeirocorretor,luizribeirocorretor,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,2,outros
dudubets_04,dudubets_04,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
gimartins.of,gimartins.of,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
anapaulafer3633,anapaulafer3633,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
dannycsousa,dannycsousa,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
almeidacarleanegamade,almeidacarleanegamade,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
hellenprestesgomes,hellenprestesgomes,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
ateliemaonarte,ateliemaonarte,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
larazardini,larazardini,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
magvanpereira,magvanpereira,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
euziliane,euziliane,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
kaculacabe,kaculacabe,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
mariadejose84,mariadejose84,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
cardosochirlle,cardosochirlle,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
lari_layanne,lari_layanne,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
marciaaasilva__,marciaaasilva__,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,2,outros
renandavi.bucar,renandavi.bucar,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
vaninhasobrinho,vaninhasobrinho,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
provinciamarcas.palmas,provinciamarcas.palmas,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
bim_jul,bim_jul,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
gloria_croche_paraiso,gloria_croche_paraiso,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,2,outros
kamillyyvp,kamillyyvp,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
maria7902silva,maria7902silva,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
adriane.esteta,adriane.esteta,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
adrianaoliveira172025,adrianaoliveira172025,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
lindaneya,lindaneya,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
carlos_da_mantem,carlos_da_mantem,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
osmarrodrigues929,osmarrodrigues929,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
msbombonspso,msbombonspso,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
vitoria.eduarda.9231,vitoria.eduarda.9231,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
reisdejesusdaniela,reisdejesusdaniela,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
carlos17a.oliv,carlos17a.oliv,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,2,outros
geov.ane3100,geov.ane3100,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
santos_deusirenee,santos_deusirenee,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
rosamartinsmarques,rosamartinsmarques,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
turismoeculturalagoa,turismoeculturalagoa,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
izaalencar70,izaalencar70,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
vandap_ribeiro,vandap_ribeiro,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
dulcefernandah,dulcefernandah,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
suelemcasarin,suelemcasarin,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
andrea_stival,andrea_stival,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
ireessribeiro,ireessribeiro,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
andreiaandrade565,andreiaandrade565,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
flavia.danyella,flavia.danyella,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
rodielma_rodrigues,rodielma_rodrigues,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
gomesoliveiralopes11,gomesoliveiralopes11,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
randelvany_raniele,randelvany_raniele,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
lumkarol97_,lumkarol97_,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
dheqllynemiranda,dheqllynemiranda,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
gialves85,gialves85,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
mdasgracassoares,mdasgracassoares,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
berenicepereiracoelho,berenicepereiracoelho,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
camila_gabann,camila_gabann,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
achadinhoperfeiitos,achadinhoperfeiitos,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
pedro_marcelinopinto,pedro_marcelinopinto,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
carolinethomas_07,carolinethomas_07,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
euemeupar2016,euemeupar2016,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
h3l3ny,h3l3ny,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
frasilvabarbosa,frasilvabarbosa,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
martarodrigues218,martarodrigues218,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
instadaabencoada,instadaabencoada,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
polianna_gontijo,polianna_gontijo,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
maedemeninos1984,maedemeninos1984,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
leolopesdias9,leolopesdias9,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
pousadaararaazul389,pousadaararaazul389,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
saulosouza1421,saulosouza1421,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
caticonteratto,caticonteratto,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
cleusaribeirorocha,cleusaribeirorocha,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,2,outros
lena.freitas62,lena.freitas62,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
bruno_costta,bruno_costta,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
alfredo.seuplanoperfeito,alfredo.seuplanoperfeito,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
calvescoutinho,calvescoutinho,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
fearo.acessorios,fearo.acessorios,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
dadaymoreira,dadaymoreira,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
ivaanmoour,ivaanmoour,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
larissaramalhocloset,larissaramalhocloset,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
goiacybraga,goiacybraga,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
evelynmartinsferreira,evelynmartinsferreira,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
gabriel.0.013,gabriel.0.013,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
soartes_mdf,soartes_mdf,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
limaoliveirasilmara,limaoliveirasilmara,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
1987gilb,1987gilb,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
kassia.arantes,kassia.arantes,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
gra_a7198,gra_a7198,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
s.marilucialopesde,s.marilucialopesde,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
gamaleia,gamaleia,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
uma_cancerianaraiz,uma_cancerianaraiz,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
santos_braz.27,santos_braz.27,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
julianogomes455,julianogomes455,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
opaluzinhams,opaluzinhams,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
anasanttos_karol,anasanttos_karol,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
jonasjao1956,jonasjao1956,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
solange_olie,solange_olie,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
_majuh8,_majuh8,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
adry.m.s.s,adry.m.s.s,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
matilde.ferreira.3154284,matilde.ferreira.3154284,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
esther.heitor_,esther.heitor_,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
deepika.sangwan.127,deepika.sangwan.127,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
jeffreydonald984,jeffreydonald984,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
rob_e_vivi,rob_e_vivi,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
pertileedson78,pertileedson78,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
ofc.isabella.063,ofc.isabella.063,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
leonardosinop,leonardosinop,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
lo_da033,lo_da033,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
cassia91ps,cassia91ps,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
_morei.ra,_morei.ra,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
vanessamedeirosz,vanessamedeirosz,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
rakelly_mari08,rakelly_mari08,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
ale88sandra,ale88sandra,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
raisakbar2757,raisakbar2757,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
eulibriana86,eulibriana86,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
boutique_clickdamoda,boutique_clickdamoda,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
elizandrasouza1512,elizandrasouza1512,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
edboas21,edboas21,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
marciasilveira1977,marciasilveira1977,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
joaor1951,joaor1951,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
fazerobemsemolharaquempmw,fazerobemsemolharaquempmw,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
istelacristinaramos,istelacristinaramos,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
stephanycm2402,stephanycm2402,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
kpop_tutty_,kpop_tutty_,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
barbosa_bu,barbosa_bu,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
brunnalorraynnefacundini,brunnalorraynnefacundini,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
lkydhmbn,lkydhmbn,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
g.scost,g.scost,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
caprica.13pl,caprica.13pl,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
kha_carvalho,kha_carvalho,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
gom.thais,gom.thais,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
kellykellylane,kellykellylane,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
piagem.matos,piagem.matos,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
beautycenterbeauty,beautycenterbeauty,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
dg__douglas90,dg__douglas90,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
lucia_mafra4099,lucia_mafra4099,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
camigaban,camigaban,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
juli_ana1952,juli_ana1952,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
manue.la3266,manue.la3266,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
t.a.n.i.a_b,t.a.n.i.a_b,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
juliasofiasores_,juliasofiasores_,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
b.o.r.g.s_,b.o.r.g.s_,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
mae.do.gabriel_,mae.do.gabriel_,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
misluiza345,misluiza345,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
artur__barbosa,artur__barbosa,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
mila.gabban,mila.gabban,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
eueminhafamilia2405,eueminhafamilia2405,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
tulipasdavivii,tulipasdavivii,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
insta.do.papai,insta.do.papai,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
mae_princesa_duda,mae_princesa_duda,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
rodriguespri83,rodriguespri83,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
pinkduds_,pinkduds_,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
rangeldudss,rangeldudss,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
juliasofia22__,juliasofia22__,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
d.guimaraes_c,d.guimaraes_c,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
m.a.r.i.a.j.s.i.l.v.a,m.a.r.i.a.j.s.i.l.v.a,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
shinedaloira,shinedaloira,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
yslanny1233,yslanny1233,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
manu__1545,manu__1545,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
nascimento__1515,nascimento__1515,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
poliely_souza,poliely_souza,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
liriosddemariiii,liriosddemariiii,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
22josenilda,22josenilda,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
apaixonadopelavida6,apaixonadopelavida6,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
insta.da.dai,insta.da.dai,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
danilo2606_,danilo2606_,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
nilsara.santtos,nilsara.santtos,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
euzinha_ms0,euzinha_ms0,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
oi_m.a.n.a,oi_m.a.n.a,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
maedeprincesa77,maedeprincesa77,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
sou.nininhah,sou.nininhah,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
angelicaeffting,angelicaeffting,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
bastos.silva_2022,bastos.silva_2022,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
blindada__99,blindada__99,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
julio__c__mf.x10,julio__c__mf.x10,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
duds_fera,duds_fera,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
ja_di_91,ja_di_91,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
samuelsanto20,samuelsanto20,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
jose_lucio9803,jose_lucio9803,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
j_sousa1789,j_sousa1789,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
goodvibes.eury,goodvibes.eury,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
mdemariiaa0,mdemariiaa0,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
1970maurosants,1970maurosants,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
a.liciasilva,a.liciasilva,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
blessedd_silva_,blessedd_silva_,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
caissaramineira1,caissaramineira1,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
menina__ary,menina__ary,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
morena_bri2,morena_bri2,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
vidadotiosese,vidadotiosese,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
cammmilinhaa,cammmilinhaa,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
f_picanco0309,f_picanco0309,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
nandapc1,nandapc1,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
ocancerianodela,ocancerianodela,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
marciaoliveira9900,marciaoliveira9900,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
doliiver_,doliiver_,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
iluminada22216,iluminada22216,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
uma.pagodeira,uma.pagodeira,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
eu_eduarda_1997,eu_eduarda_1997,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
odaily_dela,odaily_dela,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
oliveira.almir_1,oliveira.almir_1,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
maedeisa87,maedeisa87,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
jeehh1990,jeehh1990,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
maris_annav,maris_annav,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
iam.nih0,iam.nih0,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
yiilainee__,yiilainee__,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
rodriguesantonia._,rodriguesantonia._,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
betto.nandes20,betto.nandes20,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
sousapink_,sousapink_,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
maricotacbbrito,maricotacbbrito,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
gab.rafaelrafa18,gab.rafaelrafa18,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
mamae_da_anajuliaa,mamae_da_anajuliaa,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
maraagvpinto1977,maraagvpinto1977,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
ferreirahelia89,ferreirahelia89,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
neide_silva134,neide_silva134,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
meusinvernosnors,meusinvernosnors,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
ivaangodoimou,ivaangodoimou,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
camicris22,camicris22,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
____anesilva_,____anesilva_,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
arantesthat,arantesthat,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
eitialuh,eitialuh,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
papaidameg,papaidameg,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
lovelilimelo,lovelilimelo,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
igda.licinha,igda.licinha,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
afroditedasorte,afroditedasorte,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
mariana_pumajp,mariana_pumajp,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
micacacabruno,micacacabruno,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
maedemeninos051112,maedemeninos051112,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
goianoabencoado,goianoabencoado,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
abencoada.lss,abencoada.lss,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
umtalruiva,umtalruiva,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
martinsmara8,martinsmara8,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
de.fatima.maria16,de.fatima.maria16,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,outros
